9217,6475714,3,9496,2020,Monster Hunter
9218,6317656,3,9499,2020,Penguin Bloom
9219,11946300,1,9543,2020,Deep Blue Sea 3
9220,8368512,3,9606,2020,Courier
9221,10213380,3,9608,2020,Malmkrog
9222,9741310,3,9640,2020,Slaxx
9223,10441958,3,9658,2020,How to Be a Good Wife
9224,2222042,2,9661,2020,Love and Monsters
9225,13079086,1,9669,2020,From Stress to Happiness
9226,9148706,3,9716,2020,Misbehaviour
9227,10457128,1,9717,2020,Summer of 85
9228,12198524,0,9786,2020,Retreat
9229,11771622,0,9789,2020,Breath
9230,9691136,0,9835,2020,Shadow in the Cloud
9231,9866072,3,9839,2020,Holidate
9232,2222052,3,9893,2020,My Salinger Year
9233,6074542,3,10040,2020,Friend of the World
9234,9765226,2,10038,2020,one night in san diego
9235,10612922,2,9925,2020,One Night in Miami...
9236,9059760,3,9915,2020,Normal People
9237,8332922,3,9918,2020,A Quiet Place Part II
9238,9354842,3,9972,2020,To All the Boys: P.S. I Still Love You
9239,9224288,3,9987,2020,Mainstream
9240,11320192,3,10005,2020,Evil Next Door
9241,9900092,3,10010,2020,Motherland: Fort Salem
9242,9059704,1,10028,2020,An American Pickle
9243,13266132,3,10063,2020,You Will Never Be Back
9244,13152234,0,10064,2020,Iskioma
9245,11177804,2,10066,2020,Jiang Ziya: Legend of Deification
9246,7737786,3,10070,2020,Geenland
9247,4685762,3,10072,2020,Craft: Legacy
9248,9777666,2,9962,2021,Tomorrow War
9250,5144174,3,9498,2021,Dry
9251,9286908,2,9500,2021,High Ground
9252,5109280,3,9504,2021,Raya and the Last Dragon
9253,10919362,3,9505,2021,Sweetheart
9254,9784798,2,9513,2021,Judas and The Black Messiah
9255,6802400,3,9519,2021,Coming 2 America
9256,6432466,3,9526,2021,Moxie
